,Date,Temperature,,,
20381,2008-06-07 03:00:00+00:00,13.6,,,
20382,2008-06-07 04:00:00+00:00,14.0,,,
20383,2008-06-07 05:00:00+00:00,16.1,,,
20384,2008-06-07 06:00:00+00:00,17.2,,,
20385,2008-06-07 07:00:00+00:00,18.8,,,
20386,2008-06-07 08:00:00+00:00,19.0,,,
20387,2008-06-07 09:00:00+00:00,21.1,,,
20388,2008-06-07 10:00:00+00:00,22.2,,,
20389,2008-06-07 11:00:00+00:00,22.3,,,
20390,2008-06-07 12:00:00+00:00,22.6,,,
20391,2008-06-07 13:00:00+00:00,22.8,,,
20392,2008-06-07 14:00:00+00:00,23.5,,,
20393,2008-06-07 15:00:00+00:00,21.1,,,
20394,2008-06-07 16:00:00+00:00,19.7,,,
20395,2008-06-07 17:00:00+00:00,18.7,,,
20396,2008-06-07 18:00:00+00:00,17.9,,,
20397,2008-06-07 19:00:00+00:00,17.1,,,
20398,2008-06-07 20:00:00+00:00,16.6,,,
20399,2008-06-07 21:00:00+00:00,16.2,,,
20400,2008-06-07 22:00:00+00:00,16.6,,,
20401,2008-06-07 23:00:00+00:00,16.1,,,
20402,2008-06-08 00:00:00+00:00,15.2,,,
20403,2008-06-08 01:00:00+00:00,15.5,,,
20404,2008-06-08 02:00:00+00:00,15.5,,,
20405,2008-06-08 03:00:00+00:00,16.0,,,
20406,2008-06-08 04:00:00+00:00,16.0,,,
20407,2008-06-08 05:00:00+00:00,17.1,,,
20408,2008-06-08 06:00:00+00:00,17.6,,,
20409,2008-06-08 07:00:00+00:00,18.8,,,
20410,2008-06-08 08:00:00+00:00,19.9,,,
20411,2008-06-08 09:00:00+00:00,20.8,,,
20412,2008-06-08 10:00:00+00:00,22.5,,,
20413,2008-06-08 11:00:00+00:00,22.6,,,
20414,2008-06-08 12:00:00+00:00,23.4,,,
20415,2008-06-08 13:00:00+00:00,23.4,,,
20416,2008-06-08 14:00:00+00:00,23.4,,,
20417,2008-06-08 15:00:00+00:00,24.1,,,
20418,2008-06-08 16:00:00+00:00,22.0,,,
20419,2008-06-08 17:00:00+00:00,20.9,,,
20420,2008-06-08 18:00:00+00:00,16.5,,,
20421,2008-06-08 19:00:00+00:00,16.2,,,
20422,2008-06-08 20:00:00+00:00,15.6,,,
20423,2008-06-08 21:00:00+00:00,15.6,,,
20424,2008-06-08 22:00:00+00:00,15.5,,,
20425,2008-06-08 23:00:00+00:00,14.9,,,
20426,2008-06-09 00:00:00+00:00,17.1,,,
20427,2008-06-09 01:00:00+00:00,15.4,,,
20428,2008-06-09 02:00:00+00:00,15.4,,,
20429,2008-06-09 03:00:00+00:00,15.4,,,
20430,2008-06-09 04:00:00+00:00,16.0,,,
20431,2008-06-09 05:00:00+00:00,17.7,,,
20432,2008-06-09 06:00:00+00:00,20.6,,,
20433,2008-06-09 07:00:00+00:00,22.0,,,
20434,2008-06-09 08:00:00+00:00,22.7,,,
20435,2008-06-09 09:00:00+00:00,23.8,,,
20436,2008-06-09 10:00:00+00:00,24.9,,,
20437,2008-06-09 11:00:00+00:00,26.1,,,
20438,2008-06-09 12:00:00+00:00,26.9,,,
20439,2008-06-09 13:00:00+00:00,27.6,,,
20440,2008-06-09 14:00:00+00:00,27.7,,,
20441,2008-06-09 15:00:00+00:00,27.1,,,
20442,2008-06-09 16:00:00+00:00,27.1,,,
20443,2008-06-09 17:00:00+00:00,22.9,,,
20444,2008-06-09 18:00:00+00:00,20.6,,,
20445,2008-06-09 19:00:00+00:00,19.1,,,
20446,2008-06-09 20:00:00+00:00,18.3,,,
20447,2008-06-09 21:00:00+00:00,17.5,,,
19752,2008-06-09 22:00:00+00:00,17.2,,,
19753,2008-06-09 23:00:00+00:00,17.6,,,
19754,2008-06-10 00:00:00+00:00,15.4,,,
19755,2008-06-10 01:00:00+00:00,15.5,,,
19756,2008-06-10 02:00:00+00:00,15.5,,,
19757,2008-06-10 03:00:00+00:00,14.4,,,
19758,2008-06-10 04:00:00+00:00,17.1,,,
19759,2008-06-10 05:00:00+00:00,19.8,,,
19760,2008-06-10 06:00:00+00:00,22.5,,,
19761,2008-06-10 07:00:00+00:00,24.8,,,
19762,2008-06-10 08:00:00+00:00,26.0,,,
19763,2008-06-10 09:00:00+00:00,26.9,,,
19764,2008-06-10 10:00:00+00:00,27.7,,,
19765,2008-06-10 11:00:00+00:00,28.7,,,
19766,2008-06-10 12:00:00+00:00,26.3,,,
19767,2008-06-10 13:00:00+00:00,24.2,,,
19768,2008-06-10 14:00:00+00:00,27.3,,,
19769,2008-06-10 15:00:00+00:00,25.2,,,
19770,2008-06-10 16:00:00+00:00,25.2,,,
19771,2008-06-10 17:00:00+00:00,26.2,,,
19772,2008-06-10 18:00:00+00:00,22.8,,,
19773,2008-06-10 19:00:00+00:00,19.1,,,
19774,2008-06-10 20:00:00+00:00,17.9,,,
19775,2008-06-10 21:00:00+00:00,18.1,,,
19776,2008-06-10 22:00:00+00:00,16.7,,,
19777,2008-06-10 23:00:00+00:00,16.7,,,
19778,2008-06-11 00:00:00+00:00,16.3,,,
19779,2008-06-11 01:00:00+00:00,15.5,,,
19780,2008-06-11 02:00:00+00:00,15.4,,,
19781,2008-06-11 03:00:00+00:00,14.2,,,
19782,2008-06-11 04:00:00+00:00,17.1,,,
19783,2008-06-11 05:00:00+00:00,19.9,,,
19784,2008-06-11 06:00:00+00:00,22.1,,,
19785,2008-06-11 07:00:00+00:00,24.0,,,
19786,2008-06-11 08:00:00+00:00,26.1,,,
19787,2008-06-11 09:00:00+00:00,27.1,,,
19788,2008-06-11 10:00:00+00:00,27.2,,,
19789,2008-06-11 11:00:00+00:00,27.3,,,
19790,2008-06-11 12:00:00+00:00,27.9,,,
19791,2008-06-11 13:00:00+00:00,27.2,,,
19792,2008-06-11 14:00:00+00:00,27.8,,,
19793,2008-06-11 15:00:00+00:00,27.8,,,
19794,2008-06-11 16:00:00+00:00,27.7,,,
19795,2008-06-11 17:00:00+00:00,24.9,,,
19796,2008-06-11 18:00:00+00:00,22.2,,,
19797,2008-06-11 19:00:00+00:00,20.0,,,
19798,2008-06-11 20:00:00+00:00,18.9,,,
19799,2008-06-11 21:00:00+00:00,18.4,,,
19800,2008-06-11 22:00:00+00:00,18.3,,,
19801,2008-06-11 23:00:00+00:00,17.6,,,
19802,2008-06-12 00:00:00+00:00,16.8,,,
19803,2008-06-12 01:00:00+00:00,16.6,,,
19804,2008-06-12 02:00:00+00:00,16.1,,,
19805,2008-06-12 03:00:00+00:00,16.1,,,
19806,2008-06-12 04:00:00+00:00,17.1,,,
19807,2008-06-12 05:00:00+00:00,18.7,,,
19808,2008-06-12 06:00:00+00:00,19.8,,,
19809,2008-06-12 07:00:00+00:00,22.0,,,
19810,2008-06-12 08:00:00+00:00,22.6,,,
19811,2008-06-12 09:00:00+00:00,24.4,,,
19812,2008-06-12 10:00:00+00:00,23.7,,,
19813,2008-06-12 11:00:00+00:00,23.8,,,
19814,2008-06-12 12:00:00+00:00,24.8,,,
19815,2008-06-12 13:00:00+00:00,24.8,,,
19816,2008-06-12 14:00:00+00:00,24.8,,,
19817,2008-06-12 15:00:00+00:00,23.8,,,
19818,2008-06-12 16:00:00+00:00,22.6,,,
19819,2008-06-12 17:00:00+00:00,21.0,,,
19820,2008-06-12 18:00:00+00:00,19.7,,,
19821,2008-06-12 19:00:00+00:00,17.8,,,
19822,2008-06-12 20:00:00+00:00,17.2,,,
19823,2008-06-12 21:00:00+00:00,17.2,,,
19824,2008-06-12 22:00:00+00:00,17.2,,,
19825,2008-06-12 23:00:00+00:00,17.2,,,
19826,2008-06-13 00:00:00+00:00,13.1,,,
19827,2008-06-13 01:00:00+00:00,16.6,,,
19828,2008-06-13 02:00:00+00:00,16.1,,,
19829,2008-06-13 03:00:00+00:00,16.1,,,
19830,2008-06-13 04:00:00+00:00,16.0,,,
19831,2008-06-13 05:00:00+00:00,17.0,,,
19832,2008-06-13 06:00:00+00:00,17.0,,,
19833,2008-06-13 07:00:00+00:00,17.0,,,
19834,2008-06-13 08:00:00+00:00,16.0,,,
19835,2008-06-13 09:00:00+00:00,17.1,,,
19836,2008-06-13 10:00:00+00:00,16.1,,,
19837,2008-06-13 11:00:00+00:00,16.2,,,
19838,2008-06-13 12:00:00+00:00,16.6,,,
19839,2008-06-13 13:00:00+00:00,17.9,,,
19840,2008-06-13 14:00:00+00:00,20.9,,,
19841,2008-06-13 15:00:00+00:00,19.1,,,
19842,2008-06-13 16:00:00+00:00,19.0,,,
19843,2008-06-13 17:00:00+00:00,17.9,,,
19844,2008-06-13 18:00:00+00:00,17.4,,,
19845,2008-06-13 19:00:00+00:00,16.1,,,
19846,2008-06-13 20:00:00+00:00,15.5,,,
19847,2008-06-13 21:00:00+00:00,14.5,,,
19848,2008-06-13 22:00:00+00:00,13.8,,,
19849,2008-06-13 23:00:00+00:00,13.3,,,
19850,2008-06-14 00:00:00+00:00,13.3,,,
19851,2008-06-14 01:00:00+00:00,11.8,,,
19852,2008-06-14 02:00:00+00:00,11.7,,,
19853,2008-06-14 03:00:00+00:00,12.7,,,
19854,2008-06-14 04:00:00+00:00,12.8,,,
19855,2008-06-14 05:00:00+00:00,12.8,,,
19856,2008-06-14 06:00:00+00:00,15.6,,,
19857,2008-06-14 07:00:00+00:00,16.0,,,
19858,2008-06-14 08:00:00+00:00,17.7,,,
19859,2008-06-14 09:00:00+00:00,19.3,,,
19860,2008-06-14 10:00:00+00:00,20.0,,,
19861,2008-06-14 11:00:00+00:00,20.0,,,
19862,2008-06-14 12:00:00+00:00,20.9,,,
19863,2008-06-14 13:00:00+00:00,22.0,,,
19864,2008-06-14 14:00:00+00:00,21.0,,,
19865,2008-06-14 15:00:00+00:00,19.9,,,
19866,2008-06-14 16:00:00+00:00,17.6,,,
19867,2008-06-14 17:00:00+00:00,16.1,,,
19868,2008-06-14 18:00:00+00:00,15.2,,,
19869,2008-06-14 19:00:00+00:00,13.9,,,
19870,2008-06-14 20:00:00+00:00,13.4,,,
19871,2008-06-14 21:00:00+00:00,13.0,,,
19872,2008-06-14 22:00:00+00:00,13.3,,,
19873,2008-06-14 23:00:00+00:00,13.3,,,
19874,2008-06-15 00:00:00+00:00,12.4,,,
19875,2008-06-15 01:00:00+00:00,12.7,,,
19876,2008-06-15 02:00:00+00:00,13.2,,,
19877,2008-06-15 03:00:00+00:00,12.7,,,
19878,2008-06-15 04:00:00+00:00,13.3,,,
19879,2008-06-15 05:00:00+00:00,13.8,,,
19880,2008-06-15 06:00:00+00:00,14.9,,,
19881,2008-06-15 07:00:00+00:00,16.0,,,
19882,2008-06-15 08:00:00+00:00,16.1,,,
19883,2008-06-15 09:00:00+00:00,17.7,,,
19884,2008-06-15 10:00:00+00:00,18.8,,,
19885,2008-06-15 11:00:00+00:00,18.7,,,
19886,2008-06-15 12:00:00+00:00,18.0,,,
19887,2008-06-15 13:00:00+00:00,17.8,,,
19888,2008-06-15 14:00:00+00:00,20.9,,,
19889,2008-06-15 15:00:00+00:00,19.8,,,
19890,2008-06-15 16:00:00+00:00,18.9,,,
19891,2008-06-15 17:00:00+00:00,18.8,,,
19892,2008-06-15 18:00:00+00:00,15.5,,,
19893,2008-06-15 19:00:00+00:00,12.9,,,
19894,2008-06-15 20:00:00+00:00,12.8,,,
19895,2008-06-15 21:00:00+00:00,11.9,,,
19896,2008-06-15 22:00:00+00:00,11.6,,,
19897,2008-06-15 23:00:00+00:00,11.6,,,
19898,2008-06-16 00:00:00+00:00,15.4,,,
19899,2008-06-16 01:00:00+00:00,11.0,,,
19900,2008-06-16 02:00:00+00:00,10.5,,,
19901,2008-06-16 03:00:00+00:00,9.6,,,
19902,2008-06-16 04:00:00+00:00,12.1,,,
19903,2008-06-16 05:00:00+00:00,13.9,,,
19904,2008-06-16 06:00:00+00:00,16.0,,,
19905,2008-06-16 07:00:00+00:00,18.8,,,
19906,2008-06-16 08:00:00+00:00,20.0,,,
19907,2008-06-16 09:00:00+00:00,21.0,,,
19908,2008-06-16 10:00:00+00:00,22.3,,,
19909,2008-06-16 11:00:00+00:00,22.2,,,
19910,2008-06-16 12:00:00+00:00,22.7,,,
19911,2008-06-16 13:00:00+00:00,22.8,,,
19912,2008-06-16 14:00:00+00:00,23.8,,,
19913,2008-06-16 15:00:00+00:00,22.7,,,
19914,2008-06-16 16:00:00+00:00,22.2,,,
19915,2008-06-16 17:00:00+00:00,22.2,,,
19916,2008-06-16 18:00:00+00:00,19.5,,,
19917,2008-06-16 19:00:00+00:00,17.8,,,
19918,2008-06-16 20:00:00+00:00,16.8,,,
19919,2008-06-16 21:00:00+00:00,17.5,,,
19920,2008-06-16 22:00:00+00:00,16.7,,,
19921,2008-06-16 23:00:00+00:00,16.6,,,
19922,2008-06-17 00:00:00+00:00,17.2,,,
19923,2008-06-17 01:00:00+00:00,16.0,,,
19924,2008-06-17 02:00:00+00:00,16.5,,,
19925,2008-06-17 03:00:00+00:00,15.5,,,
19926,2008-06-17 04:00:00+00:00,17.0,,,
19927,2008-06-17 05:00:00+00:00,18.7,,,
19928,2008-06-17 06:00:00+00:00,20.9,,,
19929,2008-06-17 07:00:00+00:00,22.7,,,
19930,2008-06-17 08:00:00+00:00,23.8,,,
19931,2008-06-17 09:00:00+00:00,25.6,,,
19932,2008-06-17 10:00:00+00:00,24.9,,,
19933,2008-06-17 11:00:00+00:00,25.9,,,
19934,2008-06-17 12:00:00+00:00,27.0,,,
19935,2008-06-17 13:00:00+00:00,27.1,,,
19936,2008-06-17 14:00:00+00:00,27.7,,,
19937,2008-06-17 15:00:00+00:00,27.6,,,
19938,2008-06-17 16:00:00+00:00,26.0,,,
19939,2008-06-17 17:00:00+00:00,24.9,,,
19940,2008-06-17 18:00:00+00:00,23.0,,,
19941,2008-06-17 19:00:00+00:00,22.6,,,
19942,2008-06-17 20:00:00+00:00,22.0,,,
19943,2008-06-17 21:00:00+00:00,19.8,,,
19944,2008-06-17 22:00:00+00:00,17.7,,,
19945,2008-06-17 23:00:00+00:00,17.7,,,
19946,2008-06-18 00:00:00+00:00,17.2,,,
19947,2008-06-18 01:00:00+00:00,15.6,,,
19948,2008-06-18 02:00:00+00:00,15.1,,,
19949,2008-06-18 03:00:00+00:00,15.4,,,
19950,2008-06-18 04:00:00+00:00,17.2,,,
19951,2008-06-18 05:00:00+00:00,18.7,,,
19952,2008-06-18 06:00:00+00:00,19.7,,,
19953,2008-06-18 07:00:00+00:00,22.0,,,
19954,2008-06-18 08:00:00+00:00,23.5,,,
19955,2008-06-18 09:00:00+00:00,23.7,,,
19956,2008-06-18 10:00:00+00:00,22.7,,,
19957,2008-06-18 11:00:00+00:00,23.7,,,
19958,2008-06-18 12:00:00+00:00,23.7,,,
19959,2008-06-18 13:00:00+00:00,23.7,,,
19960,2008-06-18 14:00:00+00:00,23.7,,,
19961,2008-06-18 15:00:00+00:00,22.6,,,
19962,2008-06-18 16:00:00+00:00,21.0,,,
19963,2008-06-18 17:00:00+00:00,19.0,,,
19964,2008-06-18 18:00:00+00:00,18.9,,,
19965,2008-06-18 19:00:00+00:00,17.8,,,
19966,2008-06-18 20:00:00+00:00,17.7,,,
19967,2008-06-18 21:00:00+00:00,17.6,,,
19968,2008-06-18 22:00:00+00:00,17.6,,,
19969,2008-06-18 23:00:00+00:00,17.5,,,
19970,2008-06-19 00:00:00+00:00,15.7,,,
19971,2008-06-19 01:00:00+00:00,15.5,,,
19972,2008-06-19 02:00:00+00:00,14.4,,,
19973,2008-06-19 03:00:00+00:00,14.3,,,
19974,2008-06-19 04:00:00+00:00,16.0,,,
19975,2008-06-19 05:00:00+00:00,17.7,,,
19976,2008-06-19 06:00:00+00:00,19.6,,,
19977,2008-06-19 07:00:00+00:00,21.1,,,
19978,2008-06-19 08:00:00+00:00,22.7,,,
19979,2008-06-19 09:00:00+00:00,23.6,,,
19980,2008-06-19 10:00:00+00:00,23.9,,,
19981,2008-06-19 11:00:00+00:00,25.0,,,
19982,2008-06-19 12:00:00+00:00,25.9,,,
19983,2008-06-19 13:00:00+00:00,27.1,,,
19984,2008-06-19 14:00:00+00:00,26.1,,,
19985,2008-06-19 15:00:00+00:00,27.0,,,
19986,2008-06-19 16:00:00+00:00,26.2,,,
19987,2008-06-19 17:00:00+00:00,25.1,,,
19988,2008-06-19 18:00:00+00:00,23.1,,,
19989,2008-06-19 19:00:00+00:00,20.1,,,
19990,2008-06-19 20:00:00+00:00,18.3,,,
19991,2008-06-19 21:00:00+00:00,17.9,,,
20016,2008-06-19 22:00:00+00:00,16.6,,,
20017,2008-06-19 23:00:00+00:00,16.6,,,
20018,2008-06-20 00:00:00+00:00,16.4,,,
20019,2008-06-20 01:00:00+00:00,15.0,,,
20020,2008-06-20 02:00:00+00:00,14.9,,,
20021,2008-06-20 03:00:00+00:00,14.8,,,
20022,2008-06-20 04:00:00+00:00,17.6,,,
20023,2008-06-20 05:00:00+00:00,20.9,,,
20024,2008-06-20 06:00:00+00:00,23.6,,,
20025,2008-06-20 07:00:00+00:00,26.0,,,
20026,2008-06-20 08:00:00+00:00,27.2,,,
20027,2008-06-20 09:00:00+00:00,28.5,,,
20028,2008-06-20 10:00:00+00:00,27.8,,,
20029,2008-06-20 11:00:00+00:00,29.9,,,
20030,2008-06-20 12:00:00+00:00,28.8,,,
20031,2008-06-20 13:00:00+00:00,29.9,,,
20032,2008-06-20 14:00:00+00:00,28.9,,,
20033,2008-06-20 15:00:00+00:00,29.8,,,
20034,2008-06-20 16:00:00+00:00,28.8,,,
20035,2008-06-20 17:00:00+00:00,26.2,,,
20036,2008-06-20 18:00:00+00:00,25.3,,,
20037,2008-06-20 19:00:00+00:00,21.3,,,
20038,2008-06-20 20:00:00+00:00,20.5,,,
20039,2008-06-20 21:00:00+00:00,19.5,,,
20040,2008-06-20 22:00:00+00:00,18.4,,,
20041,2008-06-20 23:00:00+00:00,17.7,,,
20042,2008-06-21 00:00:00+00:00,17.6,,,
20043,2008-06-21 01:00:00+00:00,16.2,,,
20044,2008-06-21 02:00:00+00:00,16.1,,,
20045,2008-06-21 03:00:00+00:00,16.0,,,
20046,2008-06-21 04:00:00+00:00,18.7,,,
20047,2008-06-21 05:00:00+00:00,22.0,,,
20048,2008-06-21 06:00:00+00:00,24.6,,,
20049,2008-06-21 07:00:00+00:00,27.0,,,
20050,2008-06-21 08:00:00+00:00,27.7,,,
20051,2008-06-21 09:00:00+00:00,28.7,,,
20052,2008-06-21 10:00:00+00:00,29.9,,,
20053,2008-06-21 11:00:00+00:00,29.9,,,
20054,2008-06-21 12:00:00+00:00,30.8,,,
20055,2008-06-21 13:00:00+00:00,30.0,,,
20056,2008-06-21 14:00:00+00:00,31.0,,,
20057,2008-06-21 15:00:00+00:00,30.8,,,
20058,2008-06-21 16:00:00+00:00,30.0,,,
20059,2008-06-21 17:00:00+00:00,28.9,,,
20060,2008-06-21 18:00:00+00:00,26.5,,,
20061,2008-06-21 19:00:00+00:00,22.3,,,
20062,2008-06-21 20:00:00+00:00,21.6,,,
20063,2008-06-21 21:00:00+00:00,20.3,,,
20064,2008-06-21 22:00:00+00:00,19.4,,,
20065,2008-06-21 23:00:00+00:00,18.4,,,
20066,2008-06-22 00:00:00+00:00,19.9,,,
20067,2008-06-22 01:00:00+00:00,17.2,,,
20068,2008-06-22 02:00:00+00:00,16.7,,,
20069,2008-06-22 03:00:00+00:00,16.5,,,
20070,2008-06-22 04:00:00+00:00,18.8,,,
20071,2008-06-22 05:00:00+00:00,22.6,,,
20072,2008-06-22 06:00:00+00:00,26.8,,,
20073,2008-06-22 07:00:00+00:00,27.8,,,
20074,2008-06-22 08:00:00+00:00,28.9,,,
20075,2008-06-22 09:00:00+00:00,29.9,,,
20076,2008-06-22 10:00:00+00:00,30.0,,,
20077,2008-06-22 11:00:00+00:00,31.1,,,
20078,2008-06-22 12:00:00+00:00,31.0,,,
20079,2008-06-22 13:00:00+00:00,32.2,,,
20080,2008-06-22 14:00:00+00:00,32.2,,,
20081,2008-06-22 15:00:00+00:00,32.1,,,
20082,2008-06-22 16:00:00+00:00,31.1,,,
20083,2008-06-22 17:00:00+00:00,30.0,,,
20084,2008-06-22 18:00:00+00:00,27.7,,,
20085,2008-06-22 19:00:00+00:00,25.0,,,
20086,2008-06-22 20:00:00+00:00,23.3,,,
20087,2008-06-22 21:00:00+00:00,21.9,,,
20088,2008-06-22 22:00:00+00:00,21.6,,,
20089,2008-06-22 23:00:00+00:00,20.5,,,
20090,2008-06-23 00:00:00+00:00,19.9,,,
20091,2008-06-23 01:00:00+00:00,19.4,,,
20092,2008-06-23 02:00:00+00:00,18.3,,,
20093,2008-06-23 03:00:00+00:00,17.2,,,
20094,2008-06-23 04:00:00+00:00,19.9,,,
20095,2008-06-23 05:00:00+00:00,22.1,,,
20096,2008-06-23 06:00:00+00:00,25.1,,,
20097,2008-06-23 07:00:00+00:00,27.8,,,
20098,2008-06-23 08:00:00+00:00,30.0,,,
20099,2008-06-23 09:00:00+00:00,31.0,,,
20100,2008-06-23 10:00:00+00:00,32.2,,,
20101,2008-06-23 11:00:00+00:00,32.8,,,
20102,2008-06-23 12:00:00+00:00,33.7,,,
20103,2008-06-23 13:00:00+00:00,33.8,,,
20104,2008-06-23 14:00:00+00:00,33.8,,,
20105,2008-06-23 15:00:00+00:00,33.8,,,
20106,2008-06-23 16:00:00+00:00,33.8,,,
20107,2008-06-23 17:00:00+00:00,32.2,,,
20108,2008-06-23 18:00:00+00:00,29.4,,,
20109,2008-06-23 19:00:00+00:00,25.1,,,
20110,2008-06-23 20:00:00+00:00,23.9,,,
20111,2008-06-23 21:00:00+00:00,22.6,,,
20112,2008-06-23 22:00:00+00:00,21.6,,,
20113,2008-06-23 23:00:00+00:00,20.0,,,
20114,2008-06-24 00:00:00+00:00,20.2,,,
20115,2008-06-24 01:00:00+00:00,18.4,,,
20116,2008-06-24 02:00:00+00:00,17.9,,,
20117,2008-06-24 03:00:00+00:00,18.4,,,
20118,2008-06-24 04:00:00+00:00,21.1,,,
20119,2008-06-24 05:00:00+00:00,23.8,,,
20120,2008-06-24 06:00:00+00:00,26.8,,,
20121,2008-06-24 07:00:00+00:00,28.7,,,
20122,2008-06-24 08:00:00+00:00,30.9,,,
20123,2008-06-24 09:00:00+00:00,31.9,,,
20124,2008-06-24 10:00:00+00:00,32.6,,,
20125,2008-06-24 11:00:00+00:00,33.7,,,
20126,2008-06-24 12:00:00+00:00,33.6,,,
20127,2008-06-24 13:00:00+00:00,33.8,,,
20128,2008-06-24 14:00:00+00:00,33.8,,,
20129,2008-06-24 15:00:00+00:00,34.6,,,
20130,2008-06-24 16:00:00+00:00,32.7,,,
20131,2008-06-24 17:00:00+00:00,32.1,,,
20132,2008-06-24 18:00:00+00:00,28.1,,,
20133,2008-06-24 19:00:00+00:00,25.0,,,
20134,2008-06-24 20:00:00+00:00,25.4,,,
20135,2008-06-24 21:00:00+00:00,24.4,,,
20136,2008-06-24 22:00:00+00:00,22.7,,,
20137,2008-06-24 23:00:00+00:00,20.6,,,
20138,2008-06-25 00:00:00+00:00,20.2,,,
20139,2008-06-25 01:00:00+00:00,19.4,,,
20140,2008-06-25 02:00:00+00:00,18.9,,,
20141,2008-06-25 03:00:00+00:00,20.3,,,
20142,2008-06-25 04:00:00+00:00,20.9,,,
20143,2008-06-25 05:00:00+00:00,22.1,,,
20144,2008-06-25 06:00:00+00:00,24.5,,,
20145,2008-06-25 07:00:00+00:00,26.0,,,
20146,2008-06-25 08:00:00+00:00,27.1,,,
20147,2008-06-25 09:00:00+00:00,28.7,,,
20148,2008-06-25 10:00:00+00:00,29.9,,,
20149,2008-06-25 11:00:00+00:00,31.0,,,
20150,2008-06-25 12:00:00+00:00,31.1,,,
20151,2008-06-25 13:00:00+00:00,32.2,,,
20152,2008-06-25 14:00:00+00:00,32.2,,,
20153,2008-06-25 15:00:00+00:00,32.2,,,
20154,2008-06-25 16:00:00+00:00,32.2,,,
20155,2008-06-25 17:00:00+00:00,31.1,,,
20156,2008-06-25 18:00:00+00:00,28.1,,,
20157,2008-06-25 19:00:00+00:00,26.1,,,
20158,2008-06-25 20:00:00+00:00,24.4,,,
20159,2008-06-25 21:00:00+00:00,23.5,,,
20160,2008-06-25 22:00:00+00:00,23.2,,,
20161,2008-06-25 23:00:00+00:00,21.5,,,
20162,2008-06-26 00:00:00+00:00,20.8,,,
20163,2008-06-26 01:00:00+00:00,20.2,,,
20164,2008-06-26 02:00:00+00:00,22.2,,,
20165,2008-06-26 03:00:00+00:00,21.5,,,
20166,2008-06-26 04:00:00+00:00,22.0,,,
20167,2008-06-26 05:00:00+00:00,22.7,,,
20168,2008-06-26 06:00:00+00:00,25.8,,,
20169,2008-06-26 07:00:00+00:00,27.5,,,
20170,2008-06-26 08:00:00+00:00,28.7,,,
20171,2008-06-26 09:00:00+00:00,29.8,,,
20172,2008-06-26 10:00:00+00:00,29.9,,,
20173,2008-06-26 11:00:00+00:00,32.0,,,
20174,2008-06-26 12:00:00+00:00,32.0,,,
20175,2008-06-26 13:00:00+00:00,32.1,,,
20176,2008-06-26 14:00:00+00:00,32.7,,,
20177,2008-06-26 15:00:00+00:00,32.1,,,
20178,2008-06-26 16:00:00+00:00,32.1,,,
20179,2008-06-26 17:00:00+00:00,30.9,,,
20180,2008-06-26 18:00:00+00:00,28.0,,,
20181,2008-06-26 19:00:00+00:00,26.0,,,
20182,2008-06-26 20:00:00+00:00,24.8,,,
20183,2008-06-26 21:00:00+00:00,24.2,,,
20184,2008-06-26 22:00:00+00:00,23.7,,,
20185,2008-06-26 23:00:00+00:00,21.6,,,
20186,2008-06-27 00:00:00+00:00,22.2,,,
20187,2008-06-27 01:00:00+00:00,19.6,,,
20188,2008-06-27 02:00:00+00:00,20.4,,,
20189,2008-06-27 03:00:00+00:00,20.3,,,
20190,2008-06-27 04:00:00+00:00,18.8,,,
20191,2008-06-27 05:00:00+00:00,19.9,,,
20192,2008-06-27 06:00:00+00:00,20.0,,,
20193,2008-06-27 07:00:00+00:00,19.0,,,
20194,2008-06-27 08:00:00+00:00,21.2,,,
20195,2008-06-27 09:00:00+00:00,21.1,,,
20196,2008-06-27 10:00:00+00:00,22.4,,,
20197,2008-06-27 11:00:00+00:00,25.1,,,
20198,2008-06-27 12:00:00+00:00,26.9,,,
20199,2008-06-27 13:00:00+00:00,27.2,,,
20200,2008-06-27 14:00:00+00:00,28.8,,,
20201,2008-06-27 15:00:00+00:00,28.0,,,
20202,2008-06-27 16:00:00+00:00,27.4,,,
20203,2008-06-27 17:00:00+00:00,26.6,,,
20204,2008-06-27 18:00:00+00:00,25.8,,,
20205,2008-06-27 19:00:00+00:00,25.0,,,
20206,2008-06-27 20:00:00+00:00,24.2,,,
20207,2008-06-27 21:00:00+00:00,23.0,,,
20208,2008-06-27 22:00:00+00:00,20.9,,,
20209,2008-06-27 23:00:00+00:00,18.4,,,
20210,2008-06-28 00:00:00+00:00,16.8,,,
20211,2008-06-28 01:00:00+00:00,16.9,,,
20212,2008-06-28 02:00:00+00:00,18.0,,,
20213,2008-06-28 03:00:00+00:00,19.1,,,
20214,2008-06-28 04:00:00+00:00,20.1,,,
20215,2008-06-28 05:00:00+00:00,21.1,,,
20216,2008-06-28 06:00:00+00:00,22.2,,,
20217,2008-06-28 07:00:00+00:00,23.5,,,
20218,2008-06-28 08:00:00+00:00,24.9,,,
20219,2008-06-28 09:00:00+00:00,26.0,,,
20220,2008-06-28 10:00:00+00:00,26.8,,,
20221,2008-06-28 11:00:00+00:00,27.1,,,
20222,2008-06-28 12:00:00+00:00,27.5,,,
20223,2008-06-28 13:00:00+00:00,27.6,,,
20224,2008-06-28 14:00:00+00:00,27.7,,,
20225,2008-06-28 15:00:00+00:00,27.6,,,
20226,2008-06-28 16:00:00+00:00,27.2,,,
